company_id,company_name,industry,funding_rounds,total_funding,last_funding_date,job_postings_30d,employee_growth_pct,hiring_roles,industry_growth_rate,regional_employment_trend,funding_per_employee,days_since_last_funding,growth_momentum,is_hot_lead
COMP_008125,Murphy-Wagner,Fintech,5.874814026,2580845.06,19-08-2022,14.32536499,57.11014589,Engineering,9.2,6.2,509.0424181,916,30970140.72,0
COMP_018863,Nelson Inc,Fintech,2.830938968,5246205.79,09-05-2024,8.72616945,1.69804488,Operations,11.9,9.3,20177.71458,287,47215852.11,0
COMP_010326,"Daniel, Craig and Jimenez",Healthcare,5.768167733,2534434,29-10-2021,9.635425747,4.280593965,Sales,15.3,10.1,5509.63913,1210,25344340,0
COMP_020732,Harrington-Cooper,SaaS,2.774163303,7878814.54,04-05-2022,5.880433473,10.77555087,Sales,25.2,12.3,5923.920707,1023,47272887.24,0
COMP_016437,Owens Group,Tech,3.185999224,2315411.23,03-11-2020,11.34922709,2.633914696,Operations,22.3,12.4,6431.697861,1570,25469523.53,0
COMP_013264,"Salas, Rivera and Manning",Fintech,3.829095894,4174029.72,18-12-2024,5.907056782,-8.995878411,Marketing,22.1,4,-6324.287455,64,25044178.32,0
COMP_023954,Jones Ltd,Retail,2.450505342,1992192.61,29-09-2023,7.4667326,54.19897941,Marketing,10.1,0.5,395.2763115,510,13945348.27,0
COMP_008863,Guzman LLC,Tech,1.123209819,7430610.98,24-10-2021,8.977954115,39.16896422,Engineering,8.4,7.7,1871.690423,1215,59444887.84,0
COMP_004443,"Griffith, Nicholson and Perez",Tech,3.378919569,7915415.26,01-02-2021,12.78893786,30.87613468,Marketing,20.3,-1.3,2443.029401,1480,102900398.4,1
COMP_016718,"Reid, Santana and Mccoy",SaaS,4.267044802,8043156.6,28-11-2022,4.850090387,12.35596698,Sales,23.3,-1.2,6283.716094,815,40215783,0
COMP_002885,"King, James and Farrell",Retail,3.462405721,2228368.5,21-04-2022,9.331151068,26.3870517,Marketing,29.2,13.7,752.8271959,1036,20055316.5,0
COMP_004562,"Hughes, Luna and Turner",Retail,2.794578568,3866513.81,18-12-2020,7.471331074,43.19947563,Marketing,11.7,2,931.6900747,1525,30932110.48,0
COMP_015011,"Nelson, Hernandez and Evans",SaaS,1.75685765,2234356.24,19-10-2024,8.514257399,24.83451039,Sales,12,4.1,890.1817689,124,24577918.64,1
COMP_000477,"Conley, Vasquez and Valentine",Tech,1.554906168,3235290.26,31-08-2024,9.627255952,43.65994543,Engineering,12.5,-0.9,678.2579161,173,32352902.6,0
COMP_013601,Bullock-Sims,Tech,2.782999509,3491995.83,12-05-2023,6.872931743,43.20932559,Sales,15.5,4,812.0920535,650,24443970.81,0
COMP_021767,"Stewart, Brown and Walker",Fintech,2.221881515,3296840.41,04-08-2022,6.813793311,25.68896739,Operations,17.4,6.8,1433.408874,931,23077882.87,0
COMP_018982,Mills-Beard,Fintech,0.912012146,181686.73,28-03-2022,7.174890572,8.74104046,Sales,26.2,8.3,183.5219495,1060,1635180.57,0
COMP_017765,"Moore, Acevedo and White",Retail,0.910728143,2284724.7,22-11-2021,8.111701494,4.934167911,Operations,9.4,12.2,3685.039839,1186,22847247,0
COMP_002180,"Forbes, Taylor and Mcdaniel",Retail,1.065066784,4768114.74,26-02-2021,8.487583232,12.35675899,Sales,5.4,11.5,2943.280704,1455,38144917.92,0
COMP_004361,Robinson Group,Retail,2.242122936,8095847.64,12-03-2020,4.356456791,-5.603754703,Engineering,13.3,-4,-17599.66878,1806,32383390.56,0
COMP_017688,Benson PLC,Healthcare,3.939134998,3688417.12,18-08-2023,9.795981699,3.85737524,Sales,19.9,4.8,7376.83424,552,40572588.32,0
COMP_022511,"Tran, Byrd and Camacho",SaaS,4.523593945,632935.55,17-09-2023,10.49371143,12.02209865,Marketing,16.7,-3.7,439.5385764,522,6329355.5,0
COMP_018839,Lambert LLC,Retail,3.04433577,1170878.58,17-07-2023,5.449391521,40.26478684,Sales,12.9,5.8,279.4459618,584,7025271.48,0
COMP_016555,Duarte-Henderson,SaaS,3.11065863,3545481.22,01-01-2024,6.634821923,-5.440921847,Engineering,15.6,-0.3,-7543.577064,416,24818368.54,0
COMP_001608,Anderson-Flores,Tech,1.912948957,3019441.44,23-11-2024,10.2652596,27.28495829,Sales,11.1,13.9,1118.311644,89,36233297.28,1
COMP_009325,"Payne, Marshall and Reyes",SaaS,1.924583601,9389188.01,26-11-2021,13.02962336,-6.569448206,Operations,14,0.7,-16472.25967,1182,103281068.1,0
COMP_013124,Mccormick-Steele,Fintech,3.330650261,6151492.88,10-06-2020,11.39876933,26.44095888,Operations,13.5,-5,2450.793976,1716,79969407.44,1
COMP_012767,Huynh-Johnson,SaaS,1.017520572,6035148.65,20-11-2020,10.21038807,1.484171993,Sales,27.2,5.8,24140.5946,1553,60351486.5,0
COMP_016289,Ho-Carroll,Tech,3.072417769,3273338.51,19-04-2020,10.87182467,10.37747085,Engineering,9.6,10.4,3306.402535,1768,36006723.61,0
COMP_022879,Coleman LLC,Fintech,5.158478829,1551614.87,23-08-2021,12.41338405,42.3780552,Marketing,16.7,3.2,332.2515782,1277,15516148.7,0
COMP_019319,Cannon and Sons,Fintech,0.985695724,8889154.39,22-06-2020,12.58767218,49.64158592,Engineering,28.9,8.3,1803.073913,1704,97780698.29,0
COMP_009394,"Wilson, Greene and Hill",SaaS,2.039755515,4581479.28,11-05-2023,9.012970757,40.22303515,Engineering,5.1,12.6,1096.047675,651,41233313.52,0
COMP_020089,"Valdez, Gay and Morse",Retail,6.475987021,2270940.96,09-05-2023,8.393414021,14.90208959,Marketing,29.5,14.3,1401.815407,653,20438468.64,0
COMP_001013,Sawyer-Boone,Tech,4.611185412,7874318.83,10-11-2021,11.69896844,29.23588592,Sales,8.4,5,2151.453232,1198,94491825.96,0
COMP_003905,"Hogan, Carson and Reyes",Fintech,3.023736246,4007415.25,02-07-2020,16.47809176,37.23670874,Engineering,27.5,9.9,1038.190479,1694,64118644,1
COMP_006165,Floyd and Sons,SaaS,3.873694969,3487451.17,02-04-2023,11.4735845,32.25584789,Marketing,28.8,10.1,1096.682758,690,48824316.38,1
COMP_023400,"Lewis, Baker and Maldonado",SaaS,4.02194287,3606907,13-10-2024,10.15739317,25.59917754,Engineering,6.2,6.3,1335.891481,130,39675977,1
COMP_014233,Pierce and Sons,SaaS,2.348678616,1911239.18,26-07-2020,10.70032566,41.49756066,Operations,20.2,1.8,465.0216983,1670,19112391.8,0
COMP_004976,Hopkins-Monroe,SaaS,2.1989525,2529512.04,19-06-2022,8.752772663,5.37219126,Engineering,7.4,-2.9,3832.594,977,25295120.4,0
COMP_017131,"Howard, Yoder and Torres",Tech,2.083006502,2393410.78,12-03-2023,4.680861907,-5.997855554,Operations,26.3,0.2,-4786.82156,711,11967053.9,0
COMP_010134,Jones and Sons,SaaS,3.475822761,7319449.14,09-06-2022,11.08967273,39.43466176,Sales,28.5,11.1,1594.651229,987,80513940.54,0
COMP_002395,Wolf and Sons,Fintech,3.114404002,839045.52,06-02-2025,5.948235974,37.82079393,Operations,6.9,13.3,180.8287759,14,5034273.12,0
COMP_006899,"Todd, Jackson and Smith",Fintech,1.623437608,707922.32,07-01-2024,12.03092474,-10.69512781,Marketing,22.6,13.3,-852.9184578,410,9202990.16,0
COMP_012095,"Williams, Kemp and Garcia",Fintech,4.749726507,6059140.13,28-09-2024,6.698528939,38.66938183,Sales,17.6,6.1,1537.852825,145,36354840.78,0
COMP_000414,Brown LLC,Tech,3.636949029,888565.96,12-05-2020,17.22770286,4.23474962,Marketing,13.6,9.8,1890.565872,1745,15994187.28,0
COMP_015468,Moon Inc,Healthcare,2.362124012,277741.13,19-05-2024,10.55141167,33.13878965,Engineering,10.1,4.2,62.97984807,277,2499670.17,0
COMP_013829,"Davis, Barajas and Brown",Retail,4.980039079,494036.97,18-07-2020,11.64904869,1.479397401,Sales,19.1,-1.3,1900.142192,1678,5434406.67,0
COMP_009712,Rogers-Hogan,Tech,2.042543227,5676760.35,17-07-2022,11.497111,39.18151379,Sales,18.4,7.8,1459.321427,949,62444363.85,1
COMP_021102,Wilson-Ramirez,Healthcare,2.416702907,7498705.8,11-12-2023,12.315661,-0.098973033,Sales,25.6,0.3,83318.95333,437,112480587,0
COMP_014765,"Boyd, Terry and Alexander",Fintech,3.016113432,9379841.39,07-03-2020,10.85093174,5.037204132,Operations,16,-3.7,14211.88089,1811,103178255.3,0
COMP_014686,Adams-Dixon,Retail,3.232041304,3510967.11,12-07-2022,6.145933129,21.13547959,Engineering,19.2,10.3,1319.912447,954,21065802.66,0
COMP_018384,Lawrence-Lindsey,Tech,4.124452419,7254055.01,07-03-2023,9.937482582,-2.889419441,Sales,15.1,11.7,-40300.30561,716,72540550.1,0
COMP_007493,Roman-Clark,SaaS,1.73343264,3578118.35,11-12-2024,12.43100312,-2.799453999,Engineering,20,12,-19878.43528,71,46515538.55,0
COMP_002423,"Ramirez, Mann and Simpson",Healthcare,3.946248462,2233019.94,09-01-2021,4.222832931,-3.329998713,Sales,14.4,-1.6,-8932.07976,1503,8932079.76,0
COMP_021872,"Perez, Whitney and Hancock",Retail,2.933008653,718615.72,26-01-2021,9.838266957,13.63077049,Marketing,16.6,4.4,516.9897266,1486,7904772.92,0
COMP_011251,Jackson PLC,Retail,2.129092338,8157134.9,07-04-2022,10.24862722,43.23885076,Marketing,19.9,12.4,2059.882551,1050,73414214.1,0
COMP_015604,"Griffin, Lee and Wright",Healthcare,3.48166418,3664409.76,07-10-2021,8.610297483,47.6214559,Sales,28,10.9,768.2200755,1232,29315278.08,0
COMP_007093,Keller-Clark,Tech,0.870151611,4053347.37,21-10-2024,6.814114968,41.03141749,Marketing,23.2,-1.2,839.202354,122,28373431.59,0
COMP_004750,Harris-Taylor,Fintech,3.242319944,4057763.53,05-11-2022,8.934254638,28.37902945,Engineering,7,-1.7,1642.819243,838,36519871.77,0
COMP_005105,Taylor Ltd,Fintech,1.78751981,2528467.22,10-05-2024,9.15795851,20.62023913,Engineering,14.5,6.3,1215.60924,286,20227737.76,0
COMP_011612,Reilly Ltd,Retail,2.912666679,3573928.2,02-05-2021,15.12243426,5.158035817,Sales,19.8,-1.2,4765.2376,1390,50034994.8,0
COMP_020308,"Marshall, Flores and King",SaaS,3.400342257,254196.71,02-04-2021,11.09180864,49.78829799,Operations,18.4,-0.3,52.08948975,1420,3558753.94,0
COMP_000936,"Reeves, Walker and Nichols",Tech,3.797350353,6962255.93,18-08-2023,12.59939109,49.65642038,Marketing,5.3,-2.4,1564.551894,552,83547071.16,1
COMP_012821,Johnson-Mcpherson,Healthcare,2.872130635,4538735.14,20-09-2020,9.076249282,37.64280617,Sales,21.7,7.5,1117.915059,1614,45387351.4,0
COMP_010954,Conley and Sons,Tech,2.041281862,10988309.88,28-03-2022,11.51577417,26.00967961,Sales,7,12.1,4115.471865,1060,109883098.8,0
COMP_012849,"White, Ferguson and Carlson",Tech,1.172735151,938798.04,13-05-2024,11.68036101,21.79745501,Sales,26,0.9,417.2435733,283,12204374.52,0
COMP_005380,"Robinson, Perry and Meyer",Fintech,2.30822644,3658503.54,16-12-2023,6.500694425,7.050296589,Sales,7.9,-2.8,5011.648685,432,25609524.78,0
COMP_000962,Adams-Reynolds,Healthcare,2.277825244,2225037.54,04-03-2023,4.483998684,35.3188331,Engineering,10.8,-1.3,552.1184963,719,8900150.16,0
COMP_004119,Glass-Collins,Retail,4.661275181,737731.75,21-11-2021,8.626969521,4.902473347,Engineering,19.1,-1.7,1341.330455,1187,7377317.5,0
COMP_003511,"Anderson, Anderson and Horn",Healthcare,0.751325411,12584080.69,30-01-2025,7.601276662,12.82378474,Engineering,28,12.2,9253.000507,21,100672645.5,0
COMP_022436,"Maddox, Dalton and Holland",Fintech,6.776710718,6868230.52,28-06-2022,10.72351264,27.04446816,Sales,29.2,14.3,2393.111679,968,75550535.72,1
COMP_023891,Wiley Inc,Tech,5.086815215,2319428.28,15-06-2022,8.302190461,31.41259103,Operations,8,14,676.2181574,981,18555426.24,0
COMP_016666,"Brown, Soto and Garza",Retail,3.482511659,3486482.64,17-01-2022,12.44981889,35.20542058,Sales,29.7,10,816.5064731,1130,41837791.68,1
COMP_019249,Walker-Johnson,Healthcare,2.186856641,1262536.69,03-06-2022,5.077054148,18.7889572,Sales,17.5,13.1,686.1612446,993,7575220.14,0
COMP_019160,"Black, Taylor and Welch",SaaS,5.358283984,3114257.94,26-10-2021,5.56896371,35.9779822,Sales,19.3,3.8,736.2311915,1213,21799805.58,0
COMP_019994,Walker LLC,Fintech,3.119139357,6623564.9,17-10-2021,9.347821317,5.332807388,Operations,7.2,2.5,9199.395694,1222,59612084.1,0
COMP_009134,Garza and Sons,Healthcare,1.94484655,8377656.92,14-03-2023,6.285401274,15.68114137,Engineering,14.2,9,4296.234318,709,58643598.44,0
COMP_018904,Gray-Huffman,Healthcare,3.730564016,4164662.99,19-10-2021,8.044854901,-9.654517884,Sales,27.4,-1.2,-4679.396618,1220,33317303.92,0
COMP_007658,"Lee, Garcia and Perry",Retail,3.425760961,935002.72,12-05-2024,9.55568034,17.29296022,Marketing,29.4,10.1,522.3478883,284,9350027.2,0
COMP_015203,Reynolds PLC,Tech,3.138576935,6191752.19,05-12-2022,9.112058636,47.93422756,Sales,19.3,6.7,1334.429351,808,55725769.71,0
COMP_019421,"Chaney, Gonzalez and Mason",SaaS,3.450281235,1539818.01,24-01-2024,7.643576408,25.63076053,Operations,14.2,4.4,551.9060968,393,10778726.07,0
COMP_016269,Leblanc and Sons,Fintech,1.937444356,2881599.45,11-11-2022,3.007399997,32.05411219,Engineering,25.4,-2.7,903.3227116,832,8644798.35,0
COMP_010089,Roberts-Bennett,Fintech,2.881342836,3401500.09,15-07-2020,3.928619726,43.20986487,Operations,20.5,4.1,729.9356416,1681,13606000.36,0
COMP_020007,"King, Hall and Mendoza",SaaS,1.086887002,6129089.83,24-10-2024,9.139546483,10.02700641,Engineering,25.7,-4,5521.70255,119,55161808.47,0
COMP_023847,Nelson-Williams,Healthcare,2.021912825,547001.46,24-05-2020,10.16540938,13.71496757,Sales,11.2,3.6,327.5457844,1733,6017016.06,0
COMP_004457,"Tate, Hill and Medina",SaaS,1.912557593,16478303.78,25-07-2023,8.802130321,39.31546048,Operations,15,-2.9,3483.785154,576,181261341.6,1
COMP_013478,Prince Inc,Tech,1.065398074,2753010.71,31-05-2021,6.066996033,25.28632809,Marketing,11.2,9.4,1075.394809,1361,19271074.97,0
COMP_018922,"Key, Smith and Evans",Tech,7.45219722,5059097.84,17-09-2020,8.673127589,25.64770163,Sales,23.4,1.5,2134.640439,1617,50590978.4,0
COMP_011240,"Fernandez, Lawrence and Yang",Fintech,3.834250349,516716.6,22-10-2021,7.274567064,4.627100119,Operations,21.3,10.2,847.0763934,1217,4133732.8,0
COMP_006233,Hall PLC,Tech,3.610807401,9111605.75,06-01-2022,17.929581,-8.371053012,Operations,29.3,8.4,-14937.05861,1141,127562480.5,0
COMP_000500,"Miller, Martinez and Avila",SaaS,7.003291161,8773585.96,16-10-2020,7.7986905,32.53129546,Engineering,29.2,-2.8,2603.43797,1588,70188687.68,0
COMP_015914,Davidson and Sons,Fintech,1.880251897,4418315.61,05-04-2022,10.21394964,39.4876603,Marketing,17.7,-2,964.6977314,1052,48601471.71,1
COMP_015544,Goodman-Cummings,Fintech,6.440782354,698890.36,14-07-2022,6.68563458,10.41854258,Engineering,14.8,13.8,563.6212581,952,4892232.52,0
COMP_007998,"Poole, Moore and Freeman",Tech,2.443056448,2867375.61,19-03-2023,10.78135279,-6.35935758,Sales,27.7,6.6,-6371.9458,704,34408507.32,0
COMP_015169,Mccarty PLC,SaaS,2.583594796,3376936.45,18-06-2020,11.57169106,15.33395962,Marketing,15.8,4.6,2046.628152,1708,37146300.95,1
COMP_006039,"James, Clay and Barnett",Retail,0.834784632,7010122.97,24-02-2020,5.007108393,7.072737688,Engineering,5.6,0.9,8247.203494,1823,35050614.85,0
COMP_021331,Conrad-Cooper,Tech,2.972214869,5309777.88,14-05-2023,13.57662772,1.627665782,Sales,24.4,5.4,19665.844,648,63717334.56,0
COMP_018729,Pruitt and Sons,Healthcare,1.054246362,5817505.11,14-07-2022,11.10779999,12.22488096,Operations,6.7,1,4475.003931,952,81445071.54,0
COMP_022592,Lopez PLC,Tech,4.017557578,2295420.28,24-05-2024,9.121558151,-6.190715255,Engineering,16.9,8.7,-4500.824078,272,22954202.8,0
COMP_012945,Gomez-Rowland,SaaS,2.192332822,3721758.34,16-11-2023,11.55751875,30.8166431,Engineering,14.9,-4.9,1224.262612,462,44661100.08,1
COMP_016039,Rose PLC,Retail,1.023862584,603812.09,22-03-2022,13.67215054,28.86769328,Engineering,10.2,11.7,196.6814625,1066,7849557.17,0
COMP_023895,White-Perez,SaaS,4.152131971,4899972.79,11-09-2022,12.03842136,11.91526998,Engineering,8.3,-4.3,3525.160281,893,63699646.27,0
COMP_001349,Coleman-Richardson,Tech,4.874708296,5360299.58,31-10-2023,9.448546722,49.31957366,Operations,25.1,-4.9,1232.252777,478,53602995.8,0
COMP_011817,Collins LLC,Tech,1.895358742,1392825.52,28-10-2023,6.302605563,39.28652619,Operations,19.8,-1.1,335.6206072,481,11142604.16,0
COMP_002195,Pacheco and Sons,SaaS,3.160407098,7443644.87,29-03-2022,13.14547279,23.30360169,Operations,13.5,6.6,2798.362733,1059,96767383.31,1
COMP_016214,Chavez LLC,SaaS,3.051480877,652705.83,21-01-2023,13.60593812,11.32749119,Sales,9.5,-0.5,562.6774397,761,9137881.62,0
COMP_018172,Johnson-Thompson,Healthcare,1.687721081,848603.37,20-02-2022,8.567129129,1.227098829,Marketing,23.3,14.8,4040.968429,1096,7637430.33,0
COMP_003790,Morgan and Sons,Tech,3.92868298,520768.01,19-07-2020,14.53312255,23.64249676,Sales,5.6,0.8,196.5162302,1677,6769984.13,0
COMP_024649,Acevedo-Pope,Fintech,1.939267247,6948534.59,28-01-2025,10.48593179,16.65163381,Operations,22.6,4.4,2714.271324,23,76433880.49,1
COMP_018096,"Curry, Rojas and Aguilar",Fintech,2.123053355,663617.11,21-02-2024,15.17108625,6.772240008,Engineering,18.6,14,861.8404026,365,9290639.54,0
COMP_013373,"Harding, Hall and Phillips",SaaS,1.029814092,2674124.16,20-03-2024,7.294848055,33.51472617,Marketing,17.5,-3.3,876.7620197,337,18718869.12,0
COMP_022635,"Vasquez, Hill and Wallace",Fintech,5.149042207,5392423.51,15-09-2022,10.18645259,3.988578725,Sales,21.7,4.1,10174.38398,889,53924235.1,0
COMP_013468,"Delacruz, Eaton and Sandoval",Tech,2.835835575,4110017.88,14-04-2023,15.83398718,38.1008198,Sales,20.3,10,915.3714655,678,65760286.08,1
COMP_020827,Benson Inc,Fintech,2.665575548,2854620.52,06-07-2021,9.131503478,-3.344929159,Marketing,12.1,14.2,-12975.54782,1325,28546205.2,0
COMP_023846,Cain-Garcia,SaaS,2.784462223,1003121.02,12-07-2021,14.08979534,32.03148567,Operations,16.7,4.5,300.3356347,1319,13040573.26,0
COMP_007802,"Reynolds, Thomas and Rush",Healthcare,3.967078163,5101519.29,03-05-2023,8.413393537,24.38200588,Operations,8,7.7,1932.39367,659,40812154.32,0
COMP_002986,"Torres, Williams and Henson",Fintech,2.150554696,5445190.77,24-10-2024,13.41419269,28.13205773,Operations,13.3,-4.7,2009.295487,119,65342289.24,1
COMP_014499,"Beard, Holden and Howe",Retail,4.5858994,2783979.25,29-12-2021,19.48029305,12.33617497,Engineering,7.7,13.5,1988.556607,1149,50111626.5,0
COMP_012216,Benson LLC,SaaS,0.931562427,1683777.17,28-01-2022,7.748272535,8.915298063,Engineering,27.1,12.3,1414.938798,1119,13470217.36,0
COMP_004492,Huff LLC,Healthcare,4.622747625,9558770.73,17-02-2021,9.739118621,22.06811393,Sales,7.9,1.3,4425.356819,1464,95587707.3,0
COMP_024996,"Elliott, Smith and Williams",SaaS,3.755060492,6953276.53,30-04-2024,8.820407422,17.86999687,Marketing,26.5,14.7,3584.16316,296,62579488.77,0
COMP_008271,Hansen-Mcmahon,SaaS,5.746131658,3164147.49,06-10-2022,5.324876316,-9.01453773,Marketing,10.3,5.7,-3906.354926,868,18984884.94,0
COMP_012207,Huerta-Robbins,Retail,1.918507503,2097579.15,11-03-2024,9.700527777,40.60910524,Operations,17.2,-3.5,457.986714,346,25170949.8,1
COMP_022258,Sherman Inc,Healthcare,1.889859054,11633554.13,10-12-2023,13.95014372,24.63640568,Engineering,22.9,0.6,4067.676269,438,174503312,1
COMP_005199,"Jones, James and Davis",SaaS,4.165378323,7763029.44,14-05-2020,8.682370057,53.66765931,Engineering,6.9,-2.4,1603.931702,1743,77630294.4,0
COMP_018056,Richardson PLC,Tech,1.06772097,4246836.51,28-11-2021,16.11877668,43.11644501,Marketing,12.3,7.2,849.367302,1180,72196220.67,0
COMP_010432,Johnson Group,Healthcare,4.749896309,1117109.12,12-12-2023,12.19155901,26.43143694,Operations,19.5,3,372.3697067,436,14522418.56,0
COMP_008168,"English, Jordan and Robertson",Healthcare,2.116979496,1036150.96,03-08-2023,12.64811414,-1.084646877,Sales,17.2,12.6,-51807.548,567,13469962.48,0
COMP_010182,Lopez LLC,SaaS,2.099544443,619481.32,27-07-2023,8.495993784,8.752874229,Sales,16,10.1,632.1237959,574,5575331.88,0
COMP_000379,Mccall Group,Retail,0.987223262,3286857.84,21-04-2023,8.920668832,-6.621060105,Marketing,6.2,3.2,-5766.417263,671,29581720.56,0
COMP_004313,"Howard, Swanson and Morgan",Fintech,2.963009396,3992384.27,14-11-2022,12.49227727,42.93455412,Engineering,27.2,7.8,907.3600614,829,51900995.51,1
COMP_015703,Cook-Poole,Fintech,4.253480861,123044.76,20-11-2021,14.01186609,23.78722735,Operations,16.1,0.2,48.63429249,1188,1722626.64,0
COMP_020944,Allen Group,SaaS,3.221581866,5125207.52,29-05-2020,14.3997865,-2.802940848,Sales,5.3,-0.9,-39424.67323,1728,66627697.76,0
COMP_006467,Sloan-Ramirez,Retail,3.028276077,5410375.12,08-09-2021,7.35458034,37.25012083,Operations,21.6,-4.5,1276.031868,1261,48693376.08,0
COMP_023323,Yang-Ramirez,Fintech,0.945310452,7588881.48,03-06-2023,15.78731332,-3.764693099,Engineering,16.4,-3.3,-26168.55683,628,98655459.24,0
COMP_003767,"Hines, Gill and Rodriguez",Fintech,6.30308186,2506246.82,12-05-2021,8.173930432,4.290050047,Marketing,13.9,9.2,4177.078033,1380,22556221.38,0
COMP_016543,"Blair, Reynolds and Mendoza",Healthcare,2.819793801,6084254.11,28-07-2020,14.82724349,32.97856535,Marketing,6.3,12.3,2076.537239,1668,85179557.54,1
COMP_000036,"Jenkins, Bridges and Morris",Fintech,0.979063864,6445939.73,06-04-2024,17.0079882,20.82849167,Operations,24.5,-4.7,2630.995808,320,96689095.95,0
COMP_002279,"Brock, Flores and Donovan",Tech,4.077284626,8428170.3,03-03-2022,8.38086684,31.90727463,Marketing,18.2,10.8,2569.564116,1085,75853532.7,0
COMP_016763,"Ballard, French and Clark",Tech,2.297352598,3846152.95,09-03-2020,7.472636332,57.18757329,Sales,14.6,1.4,816.592983,1809,26923070.65,0
COMP_000894,Neal-Gardner,Tech,3.986463281,5598000.97,01-03-2020,11.16080475,13.95157314,Marketing,22.3,7,3682.895375,1817,67176011.64,0
COMP_023950,Lane Inc,Retail,4.718798472,2997111.47,13-09-2023,16.74415976,35.24756728,Sales,18.2,10,936.5973344,526,47953783.52,1
COMP_017544,Baxter PLC,Tech,2.851158848,1891864.05,25-08-2024,6.443895155,27.80438238,Marketing,12.1,3.1,582.1120154,179,11351184.3,0
COMP_006333,"Sutton, Hill and Chavez",Retail,2.174396598,3174259.5,19-02-2023,7.520818727,45.95576964,Sales,18.2,12.8,862.5705163,732,22219816.5,0
COMP_022878,"Jennings, Richardson and Carrillo",Tech,4.422453211,10144868.71,24-02-2021,10.2835208,33.68282654,Marketing,15.9,3.3,3180.209627,1457,111593555.8,0
COMP_010553,Nelson and Sons,Retail,0.81492264,1688924.53,04-03-2021,9.389921605,26.04582823,Sales,13.3,7.2,667.5591028,1449,15200320.77,0
COMP_002367,"Herrera, Campbell and Johnson",SaaS,3.026518877,3564547.85,28-08-2021,10.73117603,-4.332764235,Sales,9.5,11.3,-7426.141354,1272,32080930.65,0
COMP_000572,Baker Ltd,Fintech,3.167453174,2401461.94,07-09-2023,13.42834155,17.36674478,Marketing,5.5,-0.2,1291.10857,532,33620467.16,0
COMP_001314,"Lee, Scott and Lewis",Retail,1.971820823,5728412.88,10-02-2022,13.63248338,38.90919662,Marketing,23.2,2.4,1491.774188,1106,68740954.56,1
COMP_022925,"Stevenson, Hall and Morales",Tech,3.986770029,2547589.61,23-03-2024,18.18146691,35.103708,Marketing,6.1,-0.5,727.8827457,334,43309023.37,1
COMP_008549,Fields-Ryan,Fintech,3.293053429,2132476.46,11-05-2020,15.72030425,2.964364236,Sales,15,9.2,4846.537409,1746,29854670.44,0
COMP_022803,Henderson-Roberts,Healthcare,4.243587624,247177.65,13-12-2021,6.327883301,14.28307223,Marketing,8.2,1,131.4774734,1165,1730243.55,0
COMP_015250,Scott-Anderson,Healthcare,2.728974319,14523170.35,31-07-2022,15.55971068,47.87985808,Operations,10.4,7.1,3116.560161,935,232370725.6,1
COMP_001313,Murphy Inc,Tech,1.983211143,4862462.16,28-01-2025,7.067012111,19.3680326,Operations,11.9,-1,2034.502996,23,34037235.12,0
COMP_015653,Fox Inc,Retail,2.101576869,1221840.04,16-08-2023,8.992992739,6.62265382,Operations,14.2,13.8,1586.805247,554,12218400.4,0
COMP_022883,"Dickerson, Ross and Meyer",Fintech,4.401025859,5962507.37,07-09-2020,11.48581245,19.48609035,Engineering,12.6,14.7,2951.736322,1627,65587581.07,1
COMP_022876,Evans LLC,Fintech,3.021829581,5670232.26,27-09-2024,7.133899362,42.57876534,Operations,13.1,-1.5,1268.508336,146,45361858.08,0
COMP_017387,Sandoval-Baird,Retail,2.443787564,3962376.85,31-07-2021,7.600666687,15.94001662,Marketing,16.5,1.6,2189.158481,1300,27736637.95,0
COMP_014709,"Green, Harper and Hendrix",Tech,0.930546864,5116223.65,17-04-2022,10.32199086,31.14160541,Marketing,5.7,3.1,1545.686903,1040,46046012.85,0
COMP_010535,Williams and Sons,SaaS,0.97353894,10873634.79,27-10-2022,10.98990552,28.00335454,Marketing,5.5,8.7,3387.425168,847,130483617.5,0
COMP_008337,"Burnett, Beasley and Ramos",Tech,1.978313475,3554735.17,31-12-2024,13.13040597,37.85929794,Marketing,8.9,12.5,950.4639492,51,42656822.04,1
COMP_010962,"Escobar, Morrison and Thompson",SaaS,2.277323838,2621454.5,29-09-2020,5.933521391,35.92162342,Engineering,20.4,1.7,768.7549853,1605,15728727,0
COMP_001745,Lewis Ltd,SaaS,2.48647423,421102.21,22-05-2024,11.65698726,34.81235068,Marketing,12.7,6.8,101.7155097,274,4632124.31,0
COMP_014911,"Hodge, Black and Morton",Fintech,3.194180192,7435972.57,14-06-2022,7.596898772,43.0077393,Marketing,11,-4.4,2009.722316,982,59487780.56,0
COMP_010706,"Stone, Cox and Duffy",Healthcare,3.775132797,6991426.89,19-07-2020,13.12696001,3.292909825,Operations,13.4,4.3,15536.5042,1677,83897122.68,0
COMP_003345,"Perry, Jones and Bolton",Healthcare,3.677724813,5602373.21,15-07-2022,16.80786637,28.3392599,Marketing,24.4,5.4,1672.350212,951,89637971.36,1
COMP_006216,Wong-Gonzales,Fintech,5.526307284,7606188.75,21-06-2022,7.219455769,7.872941241,Engineering,25,0.2,9628.087025,975,53243321.25,0
COMP_011378,"Johnston, Garcia and Frost",Healthcare,4.224146646,3155571.78,24-12-2022,9.843624366,9.062155262,Marketing,10.9,-0.7,3093.697824,789,37866861.36,0
